origin,destination,fast_product_quantity,normal_product_quantity
node_24_C,node_01_B,5,0
node_24_C,node_01_C,2,0
node_24_C,node_01_A,5,0
node_24_C,node_02_B,5,0
node_24_C,node_02_C,2,0
node_24_C,node_02_A,4,0
node_24_C,node_03_B,3,0
node_24_C,node_03_C,4,0
node_24_C,node_03_A,1,0
node_24_C,node_04_B,27,3
node_24_C,node_04_C,11,0
node_24_C,node_04_A,11,6
node_24_C,node_05_B,3,0
node_24_C,node_05_C,1,0
node_24_C,node_06_B,3,0
node_24_C,node_06_A,0,0
node_24_C,node_07_B,0,0
node_24_C,node_07_C,1,0
node_24_C,node_08_B,3,0
node_24_C,node_08_C,1,0
node_24_C,node_08_A,2,0
node_24_C,node_09_B,2,0
node_24_C,node_09_C,2,0
node_24_C,node_09_A,2,0
node_24_C,node_10_B,1,0
node_24_C,node_10_C,0,0
node_24_C,node_10_A,0,0
node_24_C,node_11_B,1,0
node_24_C,node_11_C,3,0
node_24_C,node_11_A,2,1
node_24_C,node_12_B,6,0
node_24_C,node_12_C,6,0
node_24_C,node_12_A,4,0
node_24_C,node_13_B,0,0
node_24_C,node_13_C,1,0
node_24_C,node_13_A,1,0
node_24_C,node_14_B,9,2
node_24_C,node_14_C,3,0
node_24_C,node_14_A,2,0
node_24_C,node_15_B,3,0
node_24_C,node_15_C,1,0
node_24_C,node_15_A,1,0
node_24_C,node_16_B,1,0
node_24_C,node_16_C,0,0
node_24_C,node_16_A,2,0
node_24_C,node_17_B,0,0
node_24_C,node_17_C,0,0
node_24_C,node_17_A,0,0
node_24_C,node_18_A,0,0
node_24_C,node_19_B,0,0
node_24_C,node_19_A,2,0
node_24_C,node_20_B,6,0
node_24_C,node_20_C,0,0
node_24_C,node_20_A,1,0
node_24_C,node_21_B,1,0
node_24_C,node_21_C,1,0
node_24_C,node_21_A,0,0
node_24_C,node_22_B,0,0
node_24_C,node_22_C,2,0
node_24_C,node_22_A,8,0
node_24_C,node_23_B,9,0
node_24_C,node_23_C,17,0
node_24_C,node_23_A,53,3
node_24_C,node_25_B,1,0
node_24_C,node_25_A,0,0
node_24_C,node_26_B,1,0
node_24_C,node_26_C,4,0
node_24_C,node_26_A,4,0
node_24_C,node_27_B,15,3
node_24_C,node_27_C,8,2
node_24_C,node_27_A,9,1
node_24_A,node_01_B,9,0
node_24_A,node_01_C,7,0
node_24_A,node_01_A,10,0
node_24_A,node_02_B,14,0
node_24_A,node_02_C,18,0
node_24_A,node_02_A,12,0
node_24_A,node_03_B,10,0
node_24_A,node_03_C,24,0
node_24_A,node_03_A,16,0
node_24_A,node_04_B,95,1
node_24_A,node_04_C,22,0
node_24_A,node_04_A,37,0
node_24_A,node_05_B,9,0
node_24_A,node_05_C,2,0
node_24_A,node_06_B,8,0
node_24_A,node_06_C,0,0
node_24_A,node_06_A,14,0
node_24_A,node_07_B,2,0
node_24_A,node_07_C,3,0
node_24_A,node_08_B,31,0
node_24_A,node_08_C,6,0
node_24_A,node_08_A,10,0
node_24_A,node_09_B,17,0
node_24_A,node_09_C,11,0
node_24_A,node_09_A,17,0
node_24_A,node_10_B,6,0
node_24_A,node_10_C,2,0
node_24_A,node_10_A,5,0
node_24_A,node_11_B,8,0
node_24_A,node_11_C,13,0
node_24_A,node_11_A,23,0
node_24_A,node_12_B,16,0
node_24_A,node_12_C,10,0
node_24_A,node_12_A,23,0
node_24_A,node_13_B,3,0
node_24_A,node_13_C,1,0
node_24_A,node_13_A,4,0
node_24_A,node_14_B,59,3
node_24_A,node_14_C,20,0
node_24_A,node_14_A,22,0
node_24_A,node_15_B,9,0
node_24_A,node_15_C,6,0
node_24_A,node_15_A,4,0
node_24_A,node_16_B,10,0
node_24_A,node_16_C,3,0
node_24_A,node_16_A,5,0
node_24_A,node_17_B,7,0
node_24_A,node_17_C,8,0
node_24_A,node_17_A,2,0
node_24_A,node_18_B,1,0
node_24_A,node_18_C,0,0
node_24_A,node_18_A,3,0
node_24_A,node_19_B,7,0
node_24_A,node_19_C,4,0
node_24_A,node_19_A,15,0
node_24_A,node_20_B,27,0
node_24_A,node_20_C,16,0
node_24_A,node_20_A,5,0
node_24_A,node_21_B,5,0
node_24_A,node_21_C,8,0
node_24_A,node_21_A,6,0
node_24_A,node_22_B,5,0
node_24_A,node_22_C,5,0
node_24_A,node_22_A,45,0
node_24_A,node_23_B,22,0
node_24_A,node_23_C,62,0
node_24_A,node_23_A,208,5
node_24_A,node_25_B,7,0
node_24_A,node_25_C,3,0
node_24_A,node_25_A,8,0
node_24_A,node_26_B,5,0
node_24_A,node_26_C,11,0
node_24_A,node_26_A,20,0
node_24_A,node_27_B,79,3
node_24_A,node_27_C,47,0
node_24_A,node_27_A,48,0
node_25_B,node_01_B,30,87
node_25_B,node_01_C,40,120
node_25_B,node_01_A,27,99
node_25_B,node_02_B,43,155
node_25_B,node_02_C,36,253
node_25_B,node_02_A,31,127
node_25_B,node_03_B,97,198
node_25_B,node_03_C,75,130
node_25_B,node_03_A,31,136
node_25_B,node_04_B,196,1344
node_25_B,node_04_C,30,247
node_25_B,node_04_A,111,697
node_25_B,node_05_B,29,142
node_25_B,node_05_C,1,19
node_25_B,node_06_B,17,77
node_25_B,node_06_C,2,15
node_25_B,node_06_A,11,43
node_25_B,node_07_B,11,106
node_25_B,node_07_C,14,98
node_25_B,node_08_B,100,383
node_25_B,node_08_C,16,74
node_25_B,node_08_A,39,109
node_25_B,node_09_B,95,472
node_25_B,node_09_C,61,219
node_25_B,node_09_A,53,233
node_25_B,node_10_B,21,28
node_25_B,node_10_C,13,58
node_25_B,node_10_A,17,30
node_25_B,node_11_B,17,75
node_25_B,node_11_C,32,150
node_25_B,node_11_A,43,252
node_25_B,node_12_B,20,267
node_25_B,node_12_C,27,222
node_25_B,node_12_A,42,216
node_25_B,node_13_B,6,26
node_25_B,node_13_C,1,25
node_25_B,node_13_A,13,44
node_25_B,node_14_B,281,715
node_25_B,node_14_C,48,131
node_25_B,node_14_A,50,177
node_25_B,node_15_B,21,83
node_25_B,node_15_C,18,69
node_25_B,node_15_A,22,57
node_25_B,node_16_B,31,76
node_25_B,node_16_C,15,58
node_25_B,node_16_A,21,83
node_25_B,node_17_B,9,40
node_25_B,node_17_C,14,65
node_25_B,node_17_A,4,11
node_25_B,node_18_B,9,10
node_25_B,node_18_C,8,19
node_25_B,node_18_A,22,52
node_25_B,node_19_B,6,13
node_25_B,node_19_C,1,3
node_25_B,node_19_A,11,7
node_25_B,node_20_B,131,206
node_25_B,node_20_C,108,219
node_25_B,node_20_A,34,113
node_25_B,node_21_B,29,26
node_25_B,node_21_C,19,25
node_25_B,node_21_A,15,32
node_25_B,node_22_B,27,80
node_25_B,node_22_C,37,136
node_25_B,node_22_A,135,298
node_25_B,node_23_B,32,149
node_25_B,node_23_C,84,280
node_25_B,node_23_A,192,1631
node_25_B,node_24_C,0,0
node_25_B,node_24_A,3,0
node_25_B,node_26_B,8,28
node_25_B,node_26_C,19,47
node_25_B,node_26_A,16,60
node_25_B,node_27_B,133,747
node_25_B,node_27_C,86,596
node_25_B,node_27_A,99,714
node_25_C,node_01_B,7,12
node_25_C,node_01_C,18,14
node_25_C,node_01_A,8,10
node_25_C,node_02_B,27,35
node_25_C,node_02_C,20,73
node_25_C,node_02_A,14,15
node_25_C,node_03_B,43,47
node_25_C,node_03_C,41,40
node_25_C,node_03_A,21,8
node_25_C,node_04_B,112,361
node_25_C,node_04_C,14,31
node_25_C,node_04_A,52,237
node_25_C,node_05_B,8,23
node_25_C,node_05_C,2,6
node_25_C,node_06_B,5,5
node_25_C,node_06_C,0,0
node_25_C,node_06_A,3,5
node_25_C,node_07_B,11,20
node_25_C,node_07_C,13,18
node_25_C,node_08_B,43,65
node_25_C,node_08_C,4,14
node_25_C,node_08_A,10,4
node_25_C,node_09_B,40,34
node_25_C,node_09_C,34,21
node_25_C,node_09_A,23,24
node_25_C,node_10_B,6,11
node_25_C,node_10_C,4,3
node_25_C,node_10_A,7,3
node_25_C,node_11_B,9,10
node_25_C,node_11_C,10,21
node_25_C,node_11_A,23,26
node_25_C,node_12_B,18,28
node_25_C,node_12_C,10,28
node_25_C,node_12_A,28,32
node_25_C,node_13_B,7,2
node_25_C,node_13_C,2,2
node_25_C,node_13_A,6,5
node_25_C,node_14_B,117,132
node_25_C,node_14_C,21,18
node_25_C,node_14_A,23,25
node_25_C,node_15_B,7,5
node_25_C,node_15_C,8,9
node_25_C,node_15_A,8,3
node_25_C,node_16_B,10,16
node_25_C,node_16_C,16,8
node_25_C,node_16_A,11,10
node_25_C,node_17_B,11,5
node_25_C,node_17_C,9,3
node_25_C,node_17_A,1,4
node_25_C,node_18_B,4,0
node_25_C,node_18_C,4,3
node_25_C,node_18_A,10,12
node_25_C,node_19_B,0,2
node_25_C,node_19_C,1,0
node_25_C,node_19_A,2,0
node_25_C,node_20_B,52,36
node_25_C,node_20_C,47,23
node_25_C,node_20_A,11,21
node_25_C,node_21_B,6,6
node_25_C,node_21_C,9,5
node_25_C,node_21_A,4,4
node_25_C,node_22_B,14,11
node_25_C,node_22_C,14,13
node_25_C,node_22_A,61,51
node_25_C,node_23_B,12,18
node_25_C,node_23_C,25,47
node_25_C,node_23_A,83,307
node_25_C,node_24_B,0,0
node_25_C,node_24_C,0,0
node_25_C,node_24_A,1,0
node_25_C,node_26_B,1,8
node_25_C,node_26_C,6,9
node_25_C,node_26_A,11,4
node_25_C,node_27_B,105,183
node_25_C,node_27_C,64,125
node_25_C,node_27_A,58,104
node_25_A,node_01_B,43,60
node_25_A,node_01_C,42,51
node_25_A,node_01_A,38,51
node_25_A,node_02_B,93,81
node_25_A,node_02_C,79,154
node_25_A,node_02_A,44,69
node_25_A,node_03_B,107,116
node_25_A,node_03_C,95,113
node_25_A,node_03_A,83,103
node_25_A,node_04_B,450,816
node_25_A,node_04_C,56,85
node_25_A,node_04_A,198,622
node_25_A,node_05_B,41,42
node_25_A,node_05_C,10,15
node_25_A,node_06_B,17,19
node_25_A,node_06_C,4,0
node_25_A,node_06_A,29,22
node_25_A,node_07_B,59,40
node_25_A,node_07_C,52,33
node_25_A,node_08_B,113,188
node_25_A,node_08_C,13,46
node_25_A,node_08_A,39,25
node_25_A,node_09_B,130,192
node_25_A,node_09_C,63,136
node_25_A,node_09_A,66,71
node_25_A,node_10_B,13,17
node_25_A,node_10_C,12,20
node_25_A,node_10_A,32,22
node_25_A,node_11_B,28,76
node_25_A,node_11_C,38,56
node_25_A,node_11_A,94,116
node_25_A,node_12_B,50,73
node_25_A,node_12_C,35,43
node_25_A,node_12_A,84,53
node_25_A,node_13_B,11,10
node_25_A,node_13_C,7,3
node_25_A,node_13_A,25,27
node_25_A,node_14_B,431,397
node_25_A,node_14_C,104,51
node_25_A,node_14_A,100,76
node_25_A,node_15_B,31,11
node_25_A,node_15_C,23,14
node_25_A,node_15_A,45,4
node_25_A,node_16_B,62,46
node_25_A,node_16_C,13,24
node_25_A,node_16_A,33,47
node_25_A,node_17_B,19,36
node_25_A,node_17_C,23,27
node_25_A,node_17_A,13,24
node_25_A,node_18_B,9,20
node_25_A,node_18_C,14,19
node_25_A,node_18_A,32,58
node_25_A,node_19_B,2,6
node_25_A,node_19_C,2,4
node_25_A,node_19_A,28,29
node_25_A,node_20_B,177,144
node_25_A,node_20_C,92,172
node_25_A,node_20_A,46,55
node_25_A,node_21_B,16,10
node_25_A,node_21_C,26,29
node_25_A,node_21_A,33,16
node_25_A,node_22_B,35,80
node_25_A,node_22_C,49,80
node_25_A,node_22_A,211,327
node_25_A,node_23_B,35,40
node_25_A,node_23_C,102,65
node_25_A,node_23_A,330,1226
node_25_A,node_24_C,0,0
node_25_A,node_24_A,4,0
node_25_A,node_26_B,13,9
node_25_A,node_26_C,29,15
node_25_A,node_26_A,47,24
node_25_A,node_27_B,273,551
node_25_A,node_27_C,176,266
node_25_A,node_27_A,231,355
node_26_B,node_01_B,30,128
node_26_B,node_01_C,36,105
node_26_B,node_01_A,26,69
node_26_B,node_02_B,61,189
node_26_B,node_02_C,57,327
node_26_B,node_02_A,42,111
node_26_B,node_03_B,6,20
node_26_B,node_03_C,21,24
node_26_B,node_03_A,18,30
node_26_B,node_04_B,412,2161
node_26_B,node_04_C,94,332
node_26_B,node_04_A,139,1048
node_26_B,node_05_B,72,193
node_26_B,node_05_C,19,40
node_26_B,node_06_B,32,195
node_26_B,node_06_C,17,54
node_26_B,node_06_A,41,90
node_26_B,node_07_B,16,58
node_26_B,node_07_C,20,52
node_26_B,node_08_B,95,339
node_26_B,node_08_C,13,101
node_26_B,node_08_A,28,72
node_26_B,node_09_B,46,178
node_26_B,node_09_C,42,138
node_26_B,node_09_A,29,129
node_26_B,node_10_B,24,50
node_26_B,node_10_C,10,15
node_26_B,node_10_A,12,49
node_26_B,node_11_B,24,76
node_26_B,node_11_C,25,172
node_26_B,node_11_A,47,164
node_26_B,node_12_B,36,224
node_26_B,node_12_C,39,185
node_26_B,node_12_A,44,100
node_26_B,node_13_B,21,34
node_26_B,node_13_C,7,23
node_26_B,node_13_A,14,46
node_26_B,node_14_B,196,905
node_26_B,node_14_C,60,150
node_26_B,node_14_A,41,100
node_26_B,node_15_B,27,73
node_26_B,node_15_C,33,47
node_26_B,node_15_A,17,15
node_26_B,node_16_B,40,97
node_26_B,node_16_C,20,47
node_26_B,node_16_A,29,58
node_26_B,node_17_B,19,40
node_26_B,node_17_C,21,41
node_26_B,node_17_A,7,25
node_26_B,node_18_B,2,5
node_26_B,node_18_C,2,7
node_26_B,node_18_A,8,19
node_26_B,node_19_B,1,3
node_26_B,node_19_C,0,2
node_26_B,node_19_A,4,3
node_26_B,node_20_B,113,208
node_26_B,node_20_C,72,182
node_26_B,node_20_A,29,52
node_26_B,node_21_B,19,16
node_26_B,node_21_C,21,37
node_26_B,node_21_A,21,21
node_26_B,node_22_B,11,41
node_26_B,node_22_C,11,43
node_26_B,node_22_A,47,115
node_26_B,node_23_B,27,79
node_26_B,node_23_C,74,267
node_26_B,node_23_A,163,1395
node_26_B,node_24_B,0,0
node_26_B,node_24_C,2,0
node_26_B,node_24_A,2,0
node_26_B,node_25_B,23,6
node_26_B,node_25_C,11,1
node_26_B,node_25_A,11,0
node_26_B,node_27_B,135,1063
node_26_B,node_27_C,106,965
node_26_B,node_27_A,58,477
node_26_C,node_01_B,46,346
node_26_C,node_01_C,33,297
node_26_C,node_01_A,76,198
node_26_C,node_02_B,99,544
node_26_C,node_02_C,80,931
node_26_C,node_02_A,66,349
node_26_C,node_03_B,9,59
node_26_C,node_03_C,18,52
node_26_C,node_03_A,16,68
node_26_C,node_04_B,550,5678
node_26_C,node_04_C,97,869
node_26_C,node_04_A,180,2735
node_26_C,node_05_B,87,596
node_26_C,node_05_C,30,125
node_26_C,node_06_B,66,418
node_26_C,node_06_C,29,201
node_26_C,node_06_A,61,267
node_26_C,node_07_B,12,131
node_26_C,node_07_C,27,182
node_26_C,node_08_B,95,821
node_26_C,node_08_C,17,200
node_26_C,node_08_A,36,200
node_26_C,node_09_B,47,456
node_26_C,node_09_C,25,351
node_26_C,node_09_A,35,374
node_26_C,node_10_B,13,49
node_26_C,node_10_C,5,27
node_26_C,node_10_A,10,64
node_26_C,node_11_B,24,222
node_26_C,node_11_C,33,430
node_26_C,node_11_A,78,365
node_26_C,node_12_B,41,456
node_26_C,node_12_C,39,350
node_26_C,node_12_A,43,314
node_26_C,node_13_B,14,65
node_26_C,node_13_C,7,33
node_26_C,node_13_A,16,67
node_26_C,node_14_B,326,2211
node_26_C,node_14_C,70,345
node_26_C,node_14_A,73,247
node_26_C,node_15_B,44,233
node_26_C,node_15_C,49,95
node_26_C,node_15_A,33,45
node_26_C,node_16_B,44,189
node_26_C,node_16_C,22,80
node_26_C,node_16_A,38,111
node_26_C,node_17_B,18,64
node_26_C,node_17_C,14,65
node_26_C,node_17_A,8,48
node_26_C,node_18_B,3,16
node_26_C,node_18_C,0,15
node_26_C,node_18_A,10,45
node_26_C,node_19_B,1,4
node_26_C,node_19_C,0,3
node_26_C,node_19_A,12,9
node_26_C,node_20_B,110,488
node_26_C,node_20_C,76,393
node_26_C,node_20_A,24,146
node_26_C,node_21_B,19,47
node_26_C,node_21_C,23,71
node_26_C,node_21_A,17,23
node_26_C,node_22_B,13,80
node_26_C,node_22_C,18,124
node_26_C,node_22_A,52,324
node_26_C,node_23_B,35,238
node_26_C,node_23_C,90,613
node_26_C,node_23_A,200,5170
node_26_C,node_24_B,2,0
node_26_C,node_24_C,2,0
node_26_C,node_24_A,8,0
node_26_C,node_25_B,32,17
node_26_C,node_25_C,11,5
node_26_C,node_25_A,22,7
node_26_C,node_27_B,210,2563
node_26_C,node_27_C,144,2655
node_26_C,node_27_A,110,1186
node_26_A,node_01_B,78,442
node_26_A,node_01_C,77,325
node_26_A,node_01_A,83,343
node_26_A,node_02_B,156,1132
node_26_A,node_02_C,184,1541
node_26_A,node_02_A,137,869
node_26_A,node_03_B,24,100
node_26_A,node_03_C,25,107
node_26_A,node_03_A,41,139
node_26_A,node_04_B,1096,9492
node_26_A,node_04_C,172,1723
node_26_A,node_04_A,457,3857
node_26_A,node_05_B,242,1528
node_26_A,node_05_C,53,356
node_26_A,node_06_B,136,986
node_26_A,node_06_C,95,449
node_26_A,node_06_A,193,795
node_26_A,node_07_B,47,127
node_26_A,node_07_C,70,230
node_26_A,node_08_B,172,1440
node_26_A,node_08_C,37,365
node_26_A,node_08_A,61,232
node_26_A,node_09_B,79,543
node_26_A,node_09_C,49,478
node_26_A,node_09_A,67,464
node_26_A,node_10_B,31,124
node_26_A,node_10_C,21,72
node_26_A,node_10_A,42,146
node_26_A,node_11_B,51,375
node_26_A,node_11_C,65,514
node_26_A,node_11_A,168,746
node_26_A,node_12_B,93,1080
node_26_A,node_12_C,76,801
node_26_A,node_12_A,157,719
node_26_A,node_13_B,22,123
node_26_A,node_13_C,8,44
node_26_A,node_13_A,38,117
node_26_A,node_14_B,584,2768
node_26_A,node_14_C,126,631
node_26_A,node_14_A,197,456
node_26_A,node_15_B,83,249
node_26_A,node_15_C,63,141
node_26_A,node_15_A,78,79
node_26_A,node_16_B,73,310
node_26_A,node_16_C,22,105
node_26_A,node_16_A,60,200
node_26_A,node_17_B,25,116
node_26_A,node_17_C,24,120
node_26_A,node_17_A,24,77
node_26_A,node_18_B,4,26
node_26_A,node_18_C,3,16
node_26_A,node_18_A,17,83
node_26_A,node_19_B,2,8
node_26_A,node_19_C,2,7
node_26_A,node_19_A,28,32
node_26_A,node_20_B,209,793
node_26_A,node_20_C,116,606
node_26_A,node_20_A,76,372
node_26_A,node_21_B,34,83
node_26_A,node_21_C,35,104
node_26_A,node_21_A,53,73
node_26_A,node_22_B,20,233
node_26_A,node_22_C,24,460
node_26_A,node_22_A,130,698
node_26_A,node_23_B,93,861
node_26_A,node_23_C,214,1836
node_26_A,node_23_A,614,6610
node_26_A,node_24_B,6,0
node_26_A,node_24_C,3,1
node_26_A,node_24_A,23,1
node_26_A,node_25_B,63,37
node_26_A,node_25_C,36,18
node_26_A,node_25_A,71,17
node_26_A,node_27_B,363,3450
node_26_A,node_27_C,311,3970
node_26_A,node_27_A,270,1782
node_27_B,node_01_B,329,14145
node_27_B,node_01_C,356,16555
node_27_B,node_01_A,235,9857
node_27_B,node_02_B,940,17066
node_27_B,node_02_C,1347,25831
node_27_B,node_02_A,677,12148
node_27_B,node_03_B,361,4687
node_27_B,node_03_C,435,5814
node_27_B,node_03_A,438,4349
node_27_B,node_04_B,9215,87549
node_27_B,node_04_C,1512,19294
node_27_B,node_04_A,3742,30480
node_27_B,node_05_B,982,15981
node_27_B,node_05_C,198,4768
node_27_B,node_06_B,642,12559
node_27_B,node_06_C,174,2954
node_27_B,node_06_A,358,5767
node_27_B,node_07_B,222,3180
node_27_B,node_07_C,358,5779
node_27_B,node_08_B,2651,31363
node_27_B,node_08_C,493,7934
node_27_B,node_08_A,748,5878
node_27_B,node_09_B,1254,18928
node_27_B,node_09_C,867,12216
node_27_B,node_09_A,875,8729
node_27_B,node_10_B,407,3626
node_27_B,node_10_C,218,2018
node_27_B,node_10_A,399,2890
node_27_B,node_11_B,761,7509
node_27_B,node_11_C,856,8801
node_27_B,node_11_A,1379,11338
node_27_B,node_12_B,934,12205
node_27_B,node_12_C,690,8570
node_27_B,node_12_A,831,6987
node_27_B,node_13_B,307,2923
node_27_B,node_13_C,138,1875
node_27_B,node_13_A,319,5555
node_27_B,node_14_B,1053,95400
node_27_B,node_14_C,227,27993
node_27_B,node_14_A,249,16272
node_27_B,node_15_B,1820,5865
node_27_B,node_15_C,1139,4203
node_27_B,node_15_A,677,1623
node_27_B,node_16_B,1111,9637
node_27_B,node_16_C,386,4259
node_27_B,node_16_A,731,7386
node_27_B,node_17_B,680,4481
node_27_B,node_17_C,682,4703
node_27_B,node_17_A,270,2032
node_27_B,node_18_B,83,997
node_27_B,node_18_C,44,650
node_27_B,node_18_A,212,2596
node_27_B,node_19_B,84,471
node_27_B,node_19_C,36,279
node_27_B,node_19_A,414,1197
node_27_B,node_20_B,3813,14492
node_27_B,node_20_C,2002,11704
node_27_B,node_20_A,698,4966
node_27_B,node_21_B,668,2306
node_27_B,node_21_C,781,3533
node_27_B,node_21_A,401,1869
node_27_B,node_22_B,367,4325
node_27_B,node_22_C,478,5788
node_27_B,node_22_A,1205,13775
node_27_B,node_23_B,336,7516
node_27_B,node_23_C,857,19491
node_27_B,node_23_A,1969,26873
node_27_B,node_24_B,30,153
node_27_B,node_24_C,22,91
node_27_B,node_24_A,71,232
node_27_B,node_25_B,943,2469
node_27_B,node_25_C,440,1112
node_27_B,node_25_A,638,1922
node_27_B,node_26_B,214,4138
node_27_B,node_26_C,519,12134
node_27_B,node_26_A,512,8213
node_27_C,node_01_B,615,11932
node_27_C,node_01_C,723,14272
node_27_C,node_01_A,418,8505
node_27_C,node_02_B,997,16439
node_27_C,node_02_C,1029,25852
node_27_C,node_02_A,612,13084
node_27_C,node_03_B,209,4123
node_27_C,node_03_C,255,4999
node_27_C,node_03_A,334,2639
node_27_C,node_04_B,6639,82763
node_27_C,node_04_C,1244,21372
node_27_C,node_04_A,2318,27101
node_27_C,node_05_B,570,19666
node_27_C,node_05_C,167,5895
node_27_C,node_06_B,481,14003
node_27_C,node_06_C,108,3054
node_27_C,node_06_A,268,6074
node_27_C,node_07_B,129,4078
node_27_C,node_07_C,215,7019
node_27_C,node_08_B,1633,26172
node_27_C,node_08_C,328,6571
node_27_C,node_08_A,465,5190
node_27_C,node_09_B,1008,17898
node_27_C,node_09_C,714,12117
node_27_C,node_09_A,645,8147
node_27_C,node_10_B,280,3513
node_27_C,node_10_C,159,1899
node_27_C,node_10_A,209,2068
node_27_C,node_11_B,752,6641
node_27_C,node_11_C,765,7288
node_27_C,node_11_A,1140,10353
node_27_C,node_12_B,638,12880
node_27_C,node_12_C,570,9346
node_27_C,node_12_A,563,7220
node_27_C,node_13_B,222,2567
node_27_C,node_13_C,124,1478
node_27_C,node_13_A,251,5076
node_27_C,node_14_B,1471,59989
node_27_C,node_14_C,407,20539
node_27_C,node_14_A,364,11135
node_27_C,node_15_B,1225,6047
node_27_C,node_15_C,805,4220
node_27_C,node_15_A,535,1292
node_27_C,node_16_B,683,8388
node_27_C,node_16_C,314,3683
node_27_C,node_16_A,565,6427
node_27_C,node_17_B,452,3241
node_27_C,node_17_C,453,3330
node_27_C,node_17_A,228,1300
node_27_C,node_18_B,59,973
node_27_C,node_18_C,36,585
node_27_C,node_18_A,133,2264
node_27_C,node_19_B,37,289
node_27_C,node_19_C,24,173
node_27_C,node_19_A,178,745
node_27_C,node_20_B,2421,13147
node_27_C,node_20_C,1536,10878
node_27_C,node_20_A,498,4873
node_27_C,node_21_B,365,1548
node_27_C,node_21_C,527,2424
node_27_C,node_21_A,326,1276
node_27_C,node_22_B,243,4740
node_27_C,node_22_C,421,6277
node_27_C,node_22_A,966,14378
node_27_C,node_23_B,184,7618
node_27_C,node_23_C,536,19447
node_27_C,node_23_A,907,23476
node_27_C,node_24_B,12,81
node_27_C,node_24_C,12,42
node_27_C,node_24_A,38,146
node_27_C,node_25_B,218,2698
node_27_C,node_25_C,126,1392
node_27_C,node_25_A,216,2240
node_27_C,node_26_B,146,3945
node_27_C,node_26_C,344,11957
node_27_C,node_26_A,288,7141
node_27_A,node_01_B,2,7390
node_27_A,node_01_C,3,8151
node_27_A,node_01_A,4,6664
node_27_A,node_02_B,798,7251
node_27_A,node_02_C,715,10248
node_27_A,node_02_A,428,5840
node_27_A,node_03_B,146,1610
node_27_A,node_03_C,191,1875
node_27_A,node_03_A,273,1566
node_27_A,node_04_B,3530,37521
node_27_A,node_04_C,653,7150
node_27_A,node_04_A,1487,14716
node_27_A,node_05_B,407,5799
node_27_A,node_05_C,82,1567
node_27_A,node_06_B,265,4266
node_27_A,node_06_C,54,888
node_27_A,node_06_A,202,2381
node_27_A,node_07_B,122,1200
node_27_A,node_07_C,210,2201
node_27_A,node_08_B,1059,12090
node_27_A,node_08_C,163,2577
node_27_A,node_08_A,416,2153
node_27_A,node_09_B,537,6979
node_27_A,node_09_C,397,5218
node_27_A,node_09_A,465,4209
node_27_A,node_10_B,171,1519
node_27_A,node_10_C,104,900
node_27_A,node_10_A,206,1252
node_27_A,node_11_B,358,2911
node_27_A,node_11_C,373,3735
node_27_A,node_11_A,676,6094
node_27_A,node_12_B,414,5392
node_27_A,node_12_C,317,3808
node_27_A,node_12_A,422,3980
node_27_A,node_13_B,99,1308
node_27_A,node_13_C,33,704
node_27_A,node_13_A,172,2138
node_27_A,node_14_B,24,43623
node_27_A,node_14_C,27,13340
node_27_A,node_14_A,7,9802
node_27_A,node_15_B,1139,3179
node_27_A,node_15_C,596,2052
node_27_A,node_15_A,428,922
node_27_A,node_16_B,426,3939
node_27_A,node_16_C,149,1740
node_27_A,node_16_A,349,3087
node_27_A,node_17_B,231,1994
node_27_A,node_17_C,242,2120
node_27_A,node_17_A,136,1026
node_27_A,node_18_B,38,420
node_27_A,node_18_C,18,219
node_27_A,node_18_A,118,1099
node_27_A,node_19_B,34,138
node_27_A,node_19_C,17,99
node_27_A,node_19_A,187,441
node_27_A,node_20_B,1534,8034
node_27_A,node_20_C,831,6317
node_27_A,node_20_A,327,2852
node_27_A,node_21_B,296,1351
node_27_A,node_21_C,331,2187
node_27_A,node_21_A,228,1163
node_27_A,node_22_B,154,2141
node_27_A,node_22_C,198,2640
node_27_A,node_22_A,712,7854
node_27_A,node_23_B,141,2523
node_27_A,node_23_C,409,6672
node_27_A,node_23_A,942,11072
node_27_A,node_24_B,13,31
node_27_A,node_24_C,9,25
node_27_A,node_24_A,39,62
node_27_A,node_25_B,413,758
node_27_A,node_25_C,201,335
node_27_A,node_25_A,338,747
node_27_A,node_26_B,87,1347
node_27_A,node_26_C,223,4075
node_27_A,node_26_A,244,3223
