origin,des,type,size,flow,extra,dis
node_14_B,node_25_C,Fast,394,1,1,4
node_21_C,node_07_C,Fast,18,1,1,4
node_04_B,node_09_C,Fast,1366,1,1,4
node_12_A,node_27_A,Fast,332,1,0,1
node_08_C,node_14_B,Fast,639,1,0,4
node_22_C,node_16_A,Fast,15,1,1,3
node_22_A,node_21_B,Fast,171,1,1,2
node_20_C,node_12_C,Fast,165,1,1,4
node_15_B,node_09_A,Fast,38,1,1,3
node_25_A,node_06_C,Fast,4,1,1,2
node_27_C,node_09_C,Fast,714,1,1,4
node_08_C,node_11_A,Fast,79,1,1,3
node_23_A,node_08_C,Fast,102,1,1,2
node_12_C,node_10_B,Fast,18,1,1,4
node_19_A,node_17_B,Fast,10,1,1,2
node_24_A,node_10_B,Fast,6,1,0,2
node_02_A,node_17_C,Fast,74,1,1,2
node_03_A,node_02_A,Fast,58,1,1,1
node_27_B,node_12_B,Fast,934,1,1,4
node_20_A,node_05_C,Fast,13,1,1,2
node_09_B,node_17_B,Fast,91,1,1,4
node_20_A,node_04_A,Fast,241,1,0,1
node_27_B,node_06_A,Fast,358,1,1,3
node_18_B,node_12_B,Fast,5,1,1,4
node_17_B,node_06_B,Fast,3,1,1,4
node_14_A,node_21_B,Fast,73,1,1,2
node_25_A,node_12_C,Fast,35,1,1,2
node_03_A,node_27_C,Fast,141,1,0,2
node_11_A,node_08_B,Fast,547,1,0,2
node_09_A,node_12_B,Fast,89,1,1,2
node_12_A,node_01_C,Fast,99,1,1,2
node_21_B,node_17_A,Fast,26,1,1,3
node_15_A,node_01_C,Fast,69,1,1,2
node_11_C,node_21_A,Fast,40,1,1,3
node_13_A,node_03_C,Fast,15,1,1,2
node_10_B,node_18_B,Fast,2,1,1,4
node_24_A,node_23_A,Fast,208,1,0,1
node_24_C,node_27_A,Fast,9,1,0,3
node_13_B,node_10_A,Fast,119,1,0,3
node_17_C,node_18_B,Fast,18,1,1,4
node_22_C,node_26_A,Fast,15,1,1,3
node_01_C,node_15_A,Fast,114,1,1,3
node_19_B,node_05_B,Fast,1,1,1,4
node_17_A,node_18_C,Fast,4,1,1,2
node_15_B,node_18_B,Fast,5,1,1,4
node_01_B,node_11_B,Fast,62,1,1,4
node_06_A,node_05_C,Fast,34,1,1,2
node_08_C,node_13_C,Fast,11,1,1,4
node_07_C,node_03_A,Fast,29,1,1,3
node_10_C,node_17_A,Fast,9,1,1,3
node_08_A,node_10_C,Fast,50,1,1,2
node_09_B,node_18_A,Fast,40,1,1,3
node_18_C,node_03_A,Fast,30,1,0,3
node_11_C,node_10_A,Fast,32,1,1,3
node_27_A,node_21_B,Fast,296,1,1,2
node_15_C,node_16_C,Fast,11,1,1,4
node_03_B,node_10_A,Fast,4,1,1,3
node_10_A,node_16_B,Fast,417,1,0,2
node_15_B,node_16_B,Fast,43,1,1,4
node_23_C,node_18_B,Fast,13,1,1,4
node_12_B,node_17_A,Fast,13,1,1,3
node_17_A,node_06_B,Fast,5,1,1,2
node_02_A,node_21_B,Fast,43,1,1,2
node_12_A,node_11_B,Fast,142,1,1,2
node_08_C,node_03_A,Fast,27,1,1,3
node_18_A,node_07_C,Fast,15,1,1,2
node_11_B,node_21_C,Fast,52,1,1,4
node_24_B,node_20_B,Fast,4,1,0,4
node_21_B,node_17_B,Fast,33,1,1,4
node_12_A,node_18_B,Fast,9,1,1,2
node_03_B,node_05_C,Fast,2,1,1,4
node_27_C,node_22_C,Fast,421,1,1,4
node_03_A,node_02_C,Fast,57,1,1,2
node_13_A,node_11_C,Fast,25,1,1,2
node_18_B,node_04_B,Fast,30,1,0,4
node_12_A,node_26_B,Fast,33,1,1,2
node_22_B,node_10_B,Fast,3,1,1,4
node_01_A,node_26_B,Fast,10,1,1,2
node_11_C,node_18_A,Fast,20,1,1,3
node_21_A,node_25_C,Fast,24,1,1,2
node_23_C,node_16_A,Fast,45,1,1,3
node_12_B,node_20_C,Fast,78,1,1,4
node_12_B,node_02_C,Fast,119,1,1,4
node_06_A,node_22_A,Fast,132,1,0,1
node_08_A,node_22_A,Fast,217,1,1,1
node_01_B,node_17_A,Fast,16,1,1,3
node_01_C,node_07_B,Fast,26,1,1,4
node_11_B,node_18_B,Fast,9,1,1,4
node_21_A,node_14_B,Fast,201,1,0,2
node_10_B,node_17_A,Fast,15,1,1,3
node_19_B,node_06_A,Fast,1,1,1,3
node_03_A,node_17_A,Fast,18,1,1,1
node_02_B,node_20_A,Fast,258,1,1,3
node_27_C,node_13_C,Fast,124,1,1,4
node_11_B,node_26_A,Fast,46,1,1,3
node_06_C,node_09_A,Fast,4,1,1,3
node_16_B,node_21_A,Fast,71,1,1,3
node_13_B,node_05_C,Fast,8,1,1,4
node_19_A,node_16_C,Fast,5,1,1,2
node_19_A,node_26_C,Fast,13,1,1,2
node_21_A,node_18_C,Fast,1,1,1,2
node_16_B,node_11_C,Fast,61,1,1,4
node_16_B,node_06_B,Fast,43,1,1,4
node_15_A,node_13_A,Fast,29,1,1,1
node_02_A,node_15_C,Fast,159,1,0,2
node_14_A,node_25_C,Fast,43,1,1,2
node_27_B,node_15_A,Fast,677,1,1,3
node_08_C,node_15_B,Fast,86,1,1,4
node_21_A,node_13_A,Fast,19,1,1,1
node_08_A,node_26_B,Fast,36,1,1,2
node_03_A,node_16_A,Fast,47,1,1,1
node_04_C,node_19_A,Fast,55,1,1,3
node_23_A,node_11_A,Fast,593,1,0,1
node_17_B,node_19_A,Fast,8,1,1,3
node_22_C,node_12_A,Fast,15,1,1,3
node_19_A,node_08_B,Fast,31,1,0,2
node_09_C,node_03_B,Fast,49,1,1,4
node_26_B,node_06_C,Fast,17,1,1,4
node_23_A,node_02_C,Fast,478,1,0,2
node_01_B,node_05_B,Fast,72,1,1,4
node_06_B,node_09_A,Fast,31,1,1,3
node_26_B,node_10_A,Fast,12,1,1,3
node_15_A,node_25_A,Fast,49,1,1,1
node_22_B,node_23_C,Fast,19,1,1,4
node_02_B,node_26_C,Fast,299,1,1,4
node_04_A,node_20_C,Fast,1293,1,1,2
node_18_B,node_10_C,Fast,1,1,1,4
node_01_A,node_24_A,Fast,10,1,1,1
node_24_A,node_13_C,Fast,1,1,0,2
node_07_B,node_18_C,Fast,2,1,1,4
node_16_A,node_09_C,Fast,111,1,1,2
node_12_B,node_26_C,Fast,39,1,1,4
node_14_C,node_15_B,Fast,125,1,1,4
node_14_A,node_02_C,Fast,160,1,0,2
node_06_B,node_19_B,Fast,1,1,1,4
node_16_A,node_14_C,Fast,221,1,0,2
node_02_A,node_25_B,Fast,87,1,1,2
node_15_C,node_06_B,Fast,28,1,1,4
node_06_A,node_25_B,Fast,27,1,1,2
node_26_A,node_09_B,Fast,79,1,1,2
node_09_C,node_06_C,Fast,17,1,1,4
node_27_C,node_14_B,Fast,1471,1,1,4
node_27_B,node_07_B,Fast,222,1,1,4
node_04_B,node_18_A,Fast,388,1,1,3
node_19_A,node_23_B,Fast,9,1,1,2
node_13_C,node_06_B,Fast,5,1,1,4
node_22_A,node_23_A,Fast,534,1,0,1
node_08_C,node_16_C,Fast,49,1,1,4
node_09_B,node_22_C,Fast,68,1,1,4
node_13_A,node_26_B,Fast,12,1,1,2
node_14_B,node_18_B,Fast,93,1,1,4
node_24_B,node_08_B,Fast,2,1,0,4
node_23_A,node_13_C,Fast,37,1,1,2
node_26_C,node_11_C,Fast,33,1,1,4
node_27_C,node_25_C,Fast,126,1,1,4
node_04_A,node_22_C,Fast,362,1,1,2
node_11_A,node_20_B,Fast,690,1,0,2
node_14_C,node_24_A,Fast,14,1,1,3
node_25_A,node_01_B,Fast,43,1,1,2
node_26_A,node_17_B,Fast,25,1,1,2
node_23_B,node_19_C,Fast,2,1,1,4
node_23_B,node_26_C,Fast,43,1,1,4
node_09_A,node_05_C,Fast,57,1,1,2
node_08_C,node_04_B,Fast,510,1,0,4
node_19_C,node_15_C,Fast,1,1,1,4
node_18_A,node_09_B,Fast,19,1,1,2
node_11_C,node_10_B,Fast,26,1,1,4
node_21_A,node_27_C,Fast,47,1,0,2
node_20_C,node_01_C,Fast,272,1,1,4
node_21_B,node_26_C,Fast,5,1,1,4
node_10_C,node_12_C,Fast,6,1,1,4
node_21_A,node_26_B,Fast,7,1,1,2
node_04_B,node_16_C,Fast,809,1,1,4
node_08_C,node_14_A,Fast,87,1,1,3
node_03_C,node_21_B,Fast,8,1,1,4
node_16_A,node_22_C,Fast,51,1,1,2
node_12_A,node_25_C,Fast,47,1,1,2
node_11_B,node_01_A,Fast,79,1,1,3
node_18_A,node_04_A,Fast,38,1,0,1
node_26_C,node_24_C,Fast,2,1,1,4
node_13_C,node_16_A,Fast,153,1,0,3
node_12_B,node_11_B,Fast,103,1,1,4
node_11_A,node_27_A,Fast,933,1,0,1
node_18_B,node_23_B,Fast,1,1,1,4
node_12_A,node_14_A,Fast,177,1,1,1
node_02_B,node_10_A,Fast,133,1,1,3
node_02_C,node_12_C,Fast,344,1,1,4
node_10_B,node_04_A,Fast,141,1,0,3
node_04_B,node_02_A,Fast,2296,1,1,3
node_01_A,node_14_B,Fast,9,1,1,2
node_12_A,node_14_B,Fast,662,1,0,2
node_09_A,node_06_B,Fast,64,1,1,2
node_10_B,node_20_A,Fast,55,1,1,3
node_15_A,node_03_B,Fast,9,1,1,2
node_14_B,node_04_B,Fast,10657,1,0,4
node_14_B,node_19_A,Fast,298,1,1,3
node_27_C,node_01_B,Fast,615,1,1,4
node_01_B,node_25_C,Fast,39,1,1,4
node_19_A,node_21_C,Fast,15,1,1,2
node_23_B,node_27_B,Fast,190,1,0,4
node_03_C,node_23_C,Fast,23,1,1,4
node_25_A,node_11_B,Fast,28,1,1,2
node_21_C,node_13_A,Fast,7,1,1,3
node_16_B,node_02_C,Fast,152,1,1,4
node_08_B,node_09_B,Fast,612,1,1,4
node_23_B,node_01_A,Fast,47,1,1,3
node_10_C,node_08_B,Fast,94,1,0,4
node_21_B,node_11_C,Fast,10,1,1,4
node_01_C,node_14_B,Fast,13,1,1,4
node_08_A,node_17_A,Fast,60,1,1,1
node_27_A,node_05_B,Fast,407,1,1,2
node_24_C,node_26_C,Fast,4,1,0,4
node_06_C,node_13_A,Fast,3,1,1,3
node_14_C,node_24_B,Fast,4,1,1,4
node_22_A,node_24_B,Fast,7,1,1,2
node_01_C,node_18_C,Fast,3,1,1,4
node_18_C,node_19_B,Fast,2,1,1,4
node_14_A,node_09_C,Fast,96,1,1,2
node_08_C,node_23_C,Fast,44,1,1,4
node_15_B,node_23_B,Fast,23,1,1,4
node_12_A,node_20_B,Fast,378,1,0,2
node_09_B,node_18_B,Fast,10,1,1,4
node_16_B,node_23_C,Fast,78,1,1,4
node_13_B,node_17_C,Fast,30,1,1,4
node_25_B,node_14_B,Fast,281,1,0,4
node_14_C,node_19_B,Fast,11,1,1,4
node_02_A,node_22_C,Fast,50,1,1,2
node_25_C,node_09_B,Fast,40,1,0,4
node_15_A,node_26_A,Fast,44,1,1,1
node_01_A,node_24_B,Fast,1,1,1,2
node_24_A,node_04_B,Fast,95,1,0,2
node_02_B,node_08_C,Fast,162,1,1,4
node_15_C,node_21_C,Fast,29,1,1,4
node_01_C,node_16_A,Fast,44,1,1,3
node_13_C,node_17_C,Fast,29,1,1,4
node_15_B,node_19_A,Fast,14,1,1,3
node_26_B,node_07_B,Fast,16,1,1,4
node_25_B,node_16_C,Fast,15,1,1,4
node_11_C,node_23_B,Fast,37,1,1,4
node_06_C,node_07_B,Fast,5,1,1,4
node_01_A,node_20_A,Fast,71,1,1,1
node_01_C,node_24_A,Fast,11,1,1,3
node_06_B,node_16_A,Fast,23,1,1,3
node_20_B,node_26_B,Fast,80,1,1,4
node_04_C,node_17_B,Fast,92,1,1,4
node_18_A,node_14_B,Fast,123,1,0,2
node_25_C,node_12_C,Fast,10,1,1,4
node_09_A,node_08_C,Fast,69,1,1,2
node_17_A,node_12_C,Fast,39,1,1,2
node_20_A,node_07_C,Fast,46,1,1,2
node_27_A,node_13_B,Fast,99,1,1,2
node_01_C,node_22_C,Fast,44,1,1,4
node_03_C,node_10_A,Fast,4,1,1,3
node_11_C,node_15_C,Fast,183,1,1,4
node_09_A,node_27_A,Fast,416,1,0,1
node_09_A,node_20_A,Fast,152,1,1,1
node_15_A,node_17_B,Fast,22,1,1,2
node_13_A,node_27_C,Fast,142,1,0,2
node_26_B,node_16_B,Fast,40,1,1,4
node_12_C,node_06_B,Fast,98,1,1,4
node_26_C,node_22_C,Fast,18,1,1,4
node_24_C,node_27_B,Fast,15,1,0,4
node_09_C,node_24_A,Fast,21,1,1,3
node_02_A,node_17_B,Fast,75,1,1,2
node_17_C,node_06_A,Fast,13,1,1,3
node_03_A,node_08_A,Fast,69,1,0,1
node_26_A,node_23_A,Fast,614,1,0,1
node_02_B,node_11_C,Fast,306,1,1,4
node_10_B,node_08_A,Fast,45,1,1,3
node_16_C,node_12_A,Fast,45,1,1,3
node_09_A,node_19_B,Fast,11,1,1,2
node_09_B,node_01_B,Fast,160,1,1,4
node_22_A,node_12_B,Fast,115,1,1,2
node_06_C,node_12_B,Fast,6,1,1,4
node_10_A,node_12_B,Fast,98,1,1,2
node_10_C,node_15_C,Fast,5,1,1,4
node_06_A,node_07_B,Fast,41,1,1,2
node_21_C,node_23_C,Fast,28,1,1,4
node_04_B,node_26_B,Fast,605,1,1,4
node_08_B,node_18_C,Fast,33,1,1,4
node_08_C,node_06_C,Fast,4,1,1,4
node_11_A,node_12_C,Fast,437,1,1,2
node_27_B,node_25_B,Fast,943,1,1,4
node_04_B,node_18_C,Fast,86,1,1,4
node_25_C,node_26_A,Fast,11,1,1,3
node_25_C,node_05_B,Fast,8,1,1,4
node_15_C,node_03_C,Fast,88,1,1,4
node_01_C,node_17_B,Fast,47,1,1,4
node_24_A,node_26_B,Fast,5,1,0,2
node_03_A,node_01_A,Fast,50,1,1,1
node_04_A,node_21_C,Fast,533,1,1,2
node_20_C,node_02_B,Fast,347,1,1,4
node_14_B,node_23_C,Fast,1056,1,1,4
node_04_C,node_25_A,Fast,150,1,1,3
node_26_B,node_15_A,Fast,17,1,1,3
node_06_C,node_22_C,Fast,1,1,1,4
node_07_C,node_22_B,Fast,15,1,1,4
node_06_A,node_24_B,Fast,2,1,1,2
node_27_B,node_13_A,Fast,319,1,1,3
node_09_A,node_21_C,Fast,230,1,0,2
node_22_C,node_23_C,Fast,49,1,1,4
node_14_B,node_17_B,Fast,676,1,1,4
node_27_B,node_18_B,Fast,83,1,1,4
node_03_B,node_07_B,Fast,11,1,1,4
node_14_C,node_10_B,Fast,67,1,1,4
node_11_A,node_08_A,Fast,212,1,1,1
node_09_A,node_21_B,Fast,162,1,1,2
node_19_B,node_18_B,Fast,1,1,1,4
node_08_B,node_19_A,Fast,168,1,1,3
node_01_B,node_16_B,Fast,59,1,1,4
node_05_B,node_03_B,Fast,40,1,1,4
node_26_A,node_08_B,Fast,172,1,0,2
node_24_B,node_06_B,Fast,5,1,0,4
node_12_A,node_03_B,Fast,61,1,1,2
node_06_C,node_16_C,Fast,1,1,1,4
node_15_A,node_09_C,Fast,31,1,1,2
node_10_A,node_13_A,Fast,319,1,0,1
node_20_B,node_18_B,Fast,43,1,1,4
node_23_C,node_09_A,Fast,54,1,1,3
node_18_C,node_12_B,Fast,3,1,1,4
node_21_A,node_03_C,Fast,19,1,1,2
node_22_A,node_03_A,Fast,322,1,0,1
node_14_B,node_10_C,Fast,261,1,1,4
node_20_B,node_13_A,Fast,253,1,1,3
node_19_C,node_22_A,Fast,10,1,0,3
node_06_C,node_12_C,Fast,9,1,1,4
node_26_A,node_14_C,Fast,126,1,0,2
node_06_A,node_10_A,Fast,22,1,1,1
node_20_B,node_18_C,Fast,17,1,1,4
node_08_C,node_02_A,Fast,51,1,1,3
node_27_A,node_20_B,Fast,1534,1,0,2
node_21_A,node_20_B,Fast,108,1,0,2
node_25_C,node_15_A,Fast,8,1,1,3
node_22_A,node_10_A,Fast,70,1,1,1
node_25_B,node_13_A,Fast,13,1,1,3
node_22_A,node_04_B,Fast,1159,1,0,2
node_20_B,node_14_B,Fast,2957,1,0,4
node_04_A,node_16_A,Fast,814,1,1,1
node_16_B,node_26_B,Fast,24,1,1,4
node_02_A,node_11_C,Fast,86,1,1,2
node_23_B,node_03_C,Fast,26,1,1,4
node_20_B,node_12_C,Fast,193,1,1,4
node_21_A,node_20_C,Fast,52,1,0,2
node_16_B,node_15_C,Fast,63,1,1,4
node_21_A,node_24_B,Fast,1,1,1,2
node_14_A,node_07_C,Fast,74,1,1,2
node_20_C,node_24_A,Fast,18,1,1,3
node_16_A,node_17_B,Fast,381,1,0,2
node_11_C,node_15_A,Fast,120,1,1,3
node_18_A,node_13_A,Fast,11,1,1,1
node_04_B,node_25_C,Fast,586,1,1,4
node_12_A,node_25_B,Fast,80,1,1,2
node_22_B,node_26_B,Fast,2,1,1,4
node_20_A,node_25_C,Fast,60,1,1,2
node_21_C,node_05_B,Fast,21,1,1,4
node_02_C,node_13_A,Fast,147,1,1,3
node_22_B,node_05_B,Fast,9,1,1,4
node_02_A,node_12_A,Fast,119,1,1,1
node_20_A,node_09_B,Fast,52,1,1,2
node_10_A,node_13_B,Fast,198,1,0,2
node_02_B,node_23_B,Fast,159,1,1,4
node_03_C,node_26_A,Fast,21,1,1,3
node_11_A,node_06_B,Fast,202,1,1,2
node_11_B,node_25_B,Fast,51,1,1,4
node_08_C,node_05_C,Fast,10,1,1,4
node_06_A,node_08_C,Fast,30,1,1,2
node_20_A,node_12_B,Fast,40,1,1,2
node_26_B,node_14_B,Fast,196,1,0,4
node_27_B,node_18_A,Fast,212,1,1,3
node_02_A,node_24_C,Fast,2,1,1,2
node_11_B,node_15_A,Fast,112,1,1,3
node_17_B,node_08_B,Fast,181,1,0,4
node_01_A,node_25_A,Fast,77,1,1,1
node_12_A,node_05_C,Fast,56,1,1,2
node_22_A,node_23_C,Fast,153,1,1,2
node_06_A,node_24_C,Fast,2,1,1,2
node_04_A,node_08_B,Fast,2087,1,0,2
node_12_C,node_03_A,Fast,21,1,1,3
node_07_C,node_18_A,Fast,16,1,1,3
node_18_B,node_26_A,Fast,2,1,1,3
node_23_A,node_09_B,Fast,333,1,1,2
node_14_A,node_21_A,Fast,80,1,1,1
node_01_C,node_13_C,Fast,13,1,1,4
node_13_A,node_15_B,Fast,44,1,1,2
node_23_A,node_04_A,Fast,1504,1,0,1
node_27_B,node_03_B,Fast,361,1,1,4
node_05_C,node_18_A,Fast,4,1,1,3
node_24_A,node_25_B,Fast,7,1,0,2
node_13_A,node_18_C,Fast,4,1,1,2
node_03_B,node_15_B,Fast,12,1,1,4
node_02_C,node_04_B,Fast,4531,1,0,4
node_17_B,node_15_B,Fast,23,1,1,4
node_07_B,node_25_B,Fast,3,1,1,4
node_23_A,node_24_C,Fast,68,1,1,2
node_05_B,node_24_C,Fast,5,1,1,4
node_11_B,node_26_B,Fast,22,1,1,4
node_23_B,node_08_A,Fast,36,1,1,3
node_01_B,node_16_C,Fast,13,1,1,4
node_08_C,node_22_A,Fast,95,1,1,3
node_12_A,node_21_A,Fast,62,1,1,1
node_02_A,node_04_B,Fast,1310,1,0,2
node_19_A,node_17_C,Fast,8,1,1,2
node_13_B,node_11_A,Fast,16,1,1,3
node_16_B,node_08_C,Fast,91,1,1,4
node_20_C,node_11_C,Fast,251,1,1,4
node_13_B,node_23_B,Fast,10,1,1,4
node_16_C,node_19_A,Fast,14,1,1,3
node_20_A,node_05_B,Fast,83,1,1,2
node_25_B,node_17_A,Fast,4,1,1,3
node_27_B,node_02_A,Fast,677,1,1,3
node_11_A,node_07_B,Fast,97,1,1,2
node_26_C,node_25_B,Fast,32,1,1,4
node_12_B,node_22_C,Fast,30,1,1,4
node_02_C,node_06_A,Fast,177,1,1,3
node_13_A,node_24_A,Fast,9,1,1,1
node_25_A,node_20_B,Fast,177,1,0,2
node_18_C,node_12_A,Fast,3,1,1,3
node_18_B,node_16_C,Fast,4,1,1,4
node_13_C,node_04_B,Fast,111,1,0,4
node_14_A,node_03_A,Fast,56,1,1,1
node_08_A,node_15_B,Fast,123,1,1,2
node_16_C,node_20_A,Fast,50,1,1,3
node_25_A,node_03_A,Fast,83,1,0,1
node_26_B,node_20_A,Fast,29,1,1,3
node_03_C,node_18_C,Fast,9,1,1,4
node_25_C,node_13_A,Fast,6,1,1,3
node_21_B,node_19_A,Fast,4,1,1,3
node_08_A,node_12_B,Fast,84,1,1,2
node_10_B,node_15_A,Fast,17,1,1,3
node_03_B,node_07_C,Fast,14,1,1,4
node_10_A,node_02_A,Fast,171,1,0,1
node_16_A,node_12_C,Fast,59,1,1,2
node_22_A,node_12_A,Fast,165,1,1,1
node_12_B,node_23_B,Fast,25,1,1,4
node_02_C,node_17_A,Fast,142,1,1,3
node_04_C,node_20_C,Fast,437,1,1,4
node_27_C,node_01_C,Fast,723,1,1,4
node_01_B,node_22_C,Fast,34,1,1,4
node_01_B,node_10_C,Fast,17,1,1,4
node_18_C,node_25_A,Fast,8,1,0,3
node_11_C,node_13_B,Fast,19,1,1,4
node_25_A,node_21_C,Fast,26,1,1,2
node_27_B,node_16_B,Fast,1111,1,1,4
node_08_B,node_12_A,Fast,333,1,1,3
node_13_A,node_11_A,Fast,83,1,1,1
node_20_C,node_26_C,Fast,167,1,1,4
node_21_B,node_01_C,Fast,11,1,1,4
node_19_B,node_07_B,Fast,1,1,1,4
node_19_C,node_20_A,Fast,1,1,1,3
node_13_A,node_04_A,Fast,195,1,0,1
node_25_C,node_18_C,Fast,4,1,1,4
node_12_A,node_18_A,Fast,31,1,1,1
node_09_A,node_10_B,Fast,48,1,1,2
node_15_A,node_19_A,Fast,16,1,1,1
node_15_B,node_22_A,Fast,62,1,1,3
node_11_B,node_16_C,Fast,24,1,1,4
node_09_B,node_12_C,Fast,85,1,1,4
node_04_C,node_03_C,Fast,95,1,1,4
node_10_C,node_15_A,Fast,1,1,1,3
node_26_A,node_07_C,Fast,70,1,1,2
node_20_B,node_07_B,Fast,134,1,1,4
node_14_A,node_22_B,Fast,28,1,1,2
node_04_B,node_06_A,Fast,899,1,1,3
node_23_B,node_20_A,Fast,33,1,1,3
node_13_A,node_25_C,Fast,26,1,1,2
node_18_C,node_21_C,Fast,3,1,1,4
node_02_B,node_17_C,Fast,201,1,1,4
node_13_A,node_06_C,Fast,2,1,1,2
node_10_A,node_18_A,Fast,32,1,1,1
node_22_B,node_01_C,Fast,7,1,1,4
node_14_C,node_12_B,Fast,148,1,1,4
node_22_C,node_06_B,Fast,8,1,1,4
node_23_C,node_11_B,Fast,47,1,1,4
node_25_B,node_19_C,Fast,1,1,1,4
node_15_C,node_09_C,Fast,34,1,1,4
node_14_B,node_07_B,Fast,281,1,1,4
node_20_C,node_19_A,Fast,68,1,1,3
node_20_C,node_10_A,Fast,228,1,1,3
node_17_C,node_12_C,Fast,26,1,1,4
node_14_A,node_25_A,Fast,93,1,1,1
node_24_B,node_27_A,Fast,2,1,0,3
node_15_A,node_18_C,Fast,4,1,1,2
node_18_B,node_01_B,Fast,6,1,1,4
node_03_A,node_04_B,Fast,414,1,0,2
node_06_A,node_10_C,Fast,8,1,1,2
node_03_B,node_24_C,Fast,1,1,1,4
node_03_A,node_19_C,Fast,11,1,1,2
node_15_A,node_13_C,Fast,6,1,1,2
node_10_B,node_19_C,Fast,1,1,1,4
node_22_C,node_19_B,Fast,5,1,1,4
node_01_C,node_16_B,Fast,84,1,1,4
node_04_B,node_15_B,Fast,3054,1,1,4
node_19_A,node_25_B,Fast,34,1,0,2
node_20_B,node_09_B,Fast,510,1,1,4
node_10_C,node_07_B,Fast,75,1,0,4
node_13_B,node_18_C,Fast,1,1,1,4
node_06_A,node_23_B,Fast,47,1,1,2
node_02_B,node_17_A,Fast,94,1,1,3
node_11_C,node_23_C,Fast,95,1,1,4
node_07_C,node_05_C,Fast,27,1,1,4
node_05_B,node_22_B,Fast,35,1,1,4
node_10_B,node_01_C,Fast,35,1,1,4
node_15_A,node_01_B,Fast,90,1,1,2
node_20_A,node_02_A,Fast,74,1,1,1
node_03_B,node_23_C,Fast,26,1,1,4
node_16_A,node_27_C,Fast,390,1,0,2
node_15_C,node_20_C,Fast,59,1,1,4
node_23_C,node_01_C,Fast,50,1,1,4
node_03_A,node_04_A,Fast,157,1,0,1
node_20_A,node_08_B,Fast,330,1,0,2
node_23_C,node_09_B,Fast,116,1,1,4
node_20_C,node_14_B,Fast,1832,1,0,4
node_04_C,node_06_A,Fast,161,1,1,3
node_08_B,node_26_A,Fast,289,1,1,3
node_14_C,node_18_C,Fast,8,1,1,4
node_09_A,node_24_B,Fast,7,1,1,2
node_24_A,node_15_B,Fast,9,1,0,2
node_11_B,node_06_B,Fast,35,1,1,4
node_27_A,node_21_C,Fast,331,1,1,2
node_06_B,node_27_B,Fast,244,1,0,4
node_10_C,node_11_C,Fast,5,1,1,4
node_09_A,node_23_A,Fast,271,1,0,1
node_11_A,node_19_C,Fast,6,1,1,2
node_01_C,node_09_C,Fast,137,1,1,4
node_14_C,node_13_C,Fast,21,1,1,4
node_26_B,node_03_A,Fast,18,1,1,3
node_23_B,node_04_B,Fast,765,1,0,4
node_25_A,node_07_C,Fast,52,1,0,2
node_20_A,node_14_C,Fast,171,1,0,2
node_21_A,node_11_B,Fast,5,1,1,2
node_25_A,node_20_A,Fast,46,1,0,1
node_22_A,node_12_C,Fast,54,1,1,2
node_26_B,node_24_C,Fast,2,1,1,4
node_17_A,node_13_B,Fast,11,1,1,2
node_02_C,node_01_A,Fast,436,1,1,3
node_09_B,node_03_C,Fast,92,1,1,4
node_11_B,node_10_A,Fast,41,1,1,3
node_16_A,node_20_A,Fast,147,1,1,1
node_22_A,node_10_B,Fast,80,1,1,2
node_02_A,node_27_B,Fast,314,1,0,2
node_18_A,node_17_B,Fast,36,1,0,2
node_05_B,node_18_B,Fast,8,1,1,4
node_04_B,node_10_B,Fast,870,1,1,4
node_10_C,node_20_A,Fast,7,1,1,3
node_22_A,node_26_C,Fast,58,1,1,2
node_26_A,node_08_C,Fast,37,1,1,2
node_09_C,node_10_C,Fast,23,1,1,4
node_26_C,node_15_B,Fast,44,1,1,4
node_13_A,node_23_B,Fast,17,1,1,2
node_14_A,node_26_C,Fast,116,1,1,2
node_16_A,node_04_A,Fast,411,1,0,1
node_11_B,node_18_C,Fast,9,1,1,4
node_23_A,node_13_A,Fast,182,1,1,1
node_15_A,node_14_B,Fast,439,1,0,2
node_01_B,node_14_B,Fast,8,1,1,4
node_23_C,node_25_B,Fast,92,1,1,4
node_11_C,node_24_B,Fast,5,1,1,4
node_11_C,node_25_C,Fast,44,1,1,4
node_21_A,node_18_A,Fast,9,1,1,1
node_23_B,node_16_C,Fast,14,1,1,4
node_17_B,node_13_C,Fast,26,1,1,4
node_11_C,node_06_C,Fast,12,1,1,4
node_17_B,node_06_A,Fast,12,1,1,3
node_03_C,node_01_C,Fast,9,1,1,4
node_09_B,node_08_C,Fast,59,1,1,4
node_18_B,node_22_C,Fast,6,1,1,4
node_22_C,node_11_B,Fast,14,1,1,4
node_23_B,node_12_C,Fast,43,1,1,4
node_20_B,node_01_B,Fast,227,1,1,4
node_11_A,node_16_A,Fast,204,1,1,1
node_02_B,node_08_A,Fast,347,1,1,3
node_10_B,node_11_C,Fast,32,1,1,4
node_17_B,node_25_A,Fast,20,1,1,3
node_18_A,node_10_B,Fast,10,1,1,2
node_01_B,node_24_A,Fast,6,1,1,3
node_06_B,node_22_B,Fast,6,1,1,4
node_12_A,node_18_C,Fast,15,1,1,2
node_14_B,node_09_C,Fast,667,1,1,4
node_24_A,node_06_A,Fast,14,1,0,1
node_13_C,node_17_A,Fast,8,1,1,3
node_07_C,node_26_B,Fast,21,1,1,4
